RawData,FilteredData(graus/s),FilteredData(rad/s),Angles(rad)
-119.634,-119.925,-2.09309,-2.1179
-119.207,-119.782,-2.09059,-2.12835
-119.207,-119.667,-2.08858,-2.13879
-119.207,-119.575,-2.08698,-2.14923
-118.598,-119.38,-2.08357,-2.15965
-118.598,-119.223,-2.08084,-2.17005
-118.598,-119.098,-2.07865,-2.18044
-118.11,-118.9,-2.0752,-2.19082
-118.11,-118.742,-2.07244,-2.20118
-118.11,-118.616,-2.07024,-2.21153
-117.378,-118.368,-2.06591,-2.22186
-117.378,-118.17,-2.06246,-2.23218
-117.378,-118.012,-2.05969,-2.24247
-114.878,-117.385,-2.04875,-2.25272
-114.878,-116.884,-2.04,-2.26292
-114.878,-116.483,-2.033,-2.27308
-111.22,-115.43,-2.01463,-2.28316
-111.22,-114.588,-1.99993,-2.29316
-108.78,-113.426,-1.97966,-2.30305
-108.78,-112.497,-1.96345,-2.31287
-108.78,-111.754,-1.95047,-2.32262
-105.488,-110.501,-1.9286,-2.33227
-105.488,-109.498,-1.9111,-2.34182
-105.488,-108.696,-1.8971,-2.35131
-103.11,-107.579,-1.8776,-2.3607
-103.11,-106.685,-1.862,-2.37001
-103.11,-105.97,-1.84952,-2.37925
-100.732,-104.922,-1.83124,-2.38841
-100.732,-104.084,-1.81661,-2.39749
-101.037,-103.475,-1.80597,-2.40652
-101.037,-102.987,-1.79746,-2.41551
-101.037,-102.597,-1.79065,-2.42446
-101.829,-102.443,-1.78797,-2.4334
-101.829,-102.321,-1.78583,-2.44233
-101.829,-102.222,-1.78412,-2.45125
-101.585,-102.095,-1.78189,-2.46016
-101.585,-101.993,-1.78011,-2.46906
-101.585,-101.911,-1.77869,-2.47796
-104.085,-102.346,-1.78628,-2.48689
-104.817,-102.84,-1.7949,-2.49586
-104.817,-103.236,-1.8018,-2.50487
-104.817,-103.552,-1.80732,-2.51391
-105,-103.842,-1.81238,-2.52297
-105,-104.073,-1.81642,-2.53205
-105,-104.259,-1.81966,-2.54115
-105,-104.407,-1.82224,-2.55026
-105.732,-104.672,-1.82687,-2.5594
-105.732,-104.884,-1.83057,-2.56855
-105.732,-105.053,-1.83353,-2.57772
-105.427,-105.128,-1.83483,-2.58689
-105.427,-105.188,-1.83587,-2.59607
-105.427,-105.236,-1.83671,-2.60525
-105.305,-105.249,-1.83695,-2.61444
-105.305,-105.261,-1.83714,-2.62362
-105.183,-105.245,-1.83687,-2.63281
-105.183,-105.233,-1.83666,-2.64199
-105.183,-105.223,-1.83648,-2.65117
-104.878,-105.154,-1.83528,-2.66035
-104.878,-105.099,-1.83432,-2.66952
-104.878,-105.054,-1.83355,-2.67869
-106.037,-105.251,-1.83698,-2.68787
-106.037,-105.408,-1.83972,-2.69707
-106.829,-105.692,-1.84468,-2.7063
-106.829,-105.92,-1.84865,-2.71554
-106.829,-106.102,-1.85182,-2.7248
-107.927,-106.467,-1.85819,-2.73409
-107.927,-106.759,-1.86329,-2.74341
-108.78,-107.163,-1.87035,-2.75276
-108.78,-107.487,-1.87599,-2.76214
-108.78,-107.745,-1.88051,-2.77154
-109.817,-108.16,-1.88774,-2.78098
-109.817,-108.491,-1.89353,-2.79045
-109.817,-108.756,-1.89816,-2.79994
-109.817,-108.968,-1.90186,-2.80945
-109.634,-109.102,-1.90418,-2.81897
-109.634,-109.208,-1.90604,-2.8285
-109.634,-109.293,-1.90753,-2.83803
-108.232,-109.081,-1.90382,-2.84755
-107.683,-108.801,-1.89894,-2.85705
-107.683,-108.578,-1.89504,-2.86652
-107.683,-108.399,-1.89191,-2.87598
-106.463,-108.012,-1.88516,-2.88541
-106.463,-107.702,-1.87975,-2.89481
-106.463,-107.454,-1.87543,-2.90419
-106.341,-107.232,-1.87155,-2.91354
-106.341,-107.054,-1.86844,-2.92289
-106.341,-106.911,-1.86595,-2.93221
-107.5,-107.029,-1.86801,-2.94156
-107.5,-107.123,-1.86965,-2.9509
-107.5,-107.199,-1.87097,-2.96026
-109.512,-107.661,-1.87904,-2.96965
-109.512,-108.031,-1.8855,-2.97908
-109.512,-108.328,-1.89067,-2.98853
-111.951,-109.052,-1.90332,-2.99805
-111.951,-109.632,-1.91344,-3.00762
-111.951,-110.096,-1.92154,-3.01723
-116.341,-111.345,-1.94334,-3.02694
-117.866,-112.649,-1.9661,-3.03677
-117.866,-113.693,-1.98431,-3.04669
-117.866,-114.527,-1.99888,-3.05669
-119.573,-115.536,-2.01649,-3.06677
-119.573,-116.344,-2.03058,-3.07692
-119.573,-116.99,-2.04185,-3.08713
-119.817,-117.555,-2.05172,-3.09739
-119.817,-118.008,-2.05962,-3.10769
-119.817,-118.369,-2.06594,-3.11802
-119.634,-118.622,-2.07035,-3.12837
-119.634,-118.825,-2.07388,-3.13874
-119.634,-118.987,-2.07671,3.13406
-118.476,-118.884,-2.07492,3.12369
-118.476,-118.803,-2.0735,3.11332
-118.476,-118.737,-2.07236,3.10296
-117.744,-118.539,-2.06889,3.09261
-117.744,-118.38,-2.06611,3.08228
-117.744,-118.252,-2.0639,3.07196
-117.195,-118.041,-2.0602,3.06166
-117.195,-117.872,-2.05725,3.05138
-117.195,-117.736,-2.05489,3.0411
-116.707,-117.531,-2.0513,3.03084
-116.707,-117.366,-2.04842,3.0206
-116.707,-117.234,-2.04612,3.01037
-116.951,-117.178,-2.04514,3.00015
-116.829,-117.108,-2.04392,2.98993
-116.829,-117.052,-2.04295,2.97971
-116.829,-117.008,-2.04217,2.9695
-117.561,-117.118,-2.0441,2.95928
-117.561,-117.207,-2.04565,2.94905
-117.561,-117.278,-2.04688,2.93882
-118.354,-117.493,-2.05064,2.92856
-118.354,-117.665,-2.05364,2.9183
-118.354,-117.803,-2.05605,2.90802
-119.024,-118.047,-2.06031,2.89771
-119.268,-118.291,-2.06457,2.88739
-119.268,-118.487,-2.06798,2.87705
-119.268,-118.643,-2.07071,2.8667
-118.415,-118.597,-2.06991,2.85635
-118.415,-118.561,-2.06928,2.846
-118.415,-118.532,-2.06877,2.83566
-118.415,-118.508,-2.06836,2.82532
-117.256,-118.258,-2.06399,2.815
-117.256,-118.057,-2.06049,2.80469
-117.256,-117.897,-2.05769,2.79441
-115.61,-117.44,-2.04971,2.78416
-115.61,-117.074,-2.04332,2.77394
-115.061,-116.671,-2.0363,2.76376
-115.061,-116.349,-2.03068,2.75361
-115.061,-116.091,-2.02618,2.74347
-114.024,-115.678,-2.01896,2.73338
-114.024,-115.347,-2.01319,2.72331
-114.024,-115.083,-2.00857,2.71327
-114.024,-114.871,-2.00488,2.70325
-113.232,-114.543,-1.99916,2.69325
-113.232,-114.281,-1.99458,2.68328
-113.232,-114.071,-1.99092,2.67332
-112.256,-113.708,-1.98458,2.6634
-112.012,-113.369,-1.97866,2.65351
-112.012,-113.098,-1.97392,2.64364
-112.012,-112.88,-1.97014,2.63379
-111.646,-112.634,-1.96583,2.62396
-111.646,-112.436,-1.96238,2.61415
-111.646,-112.278,-1.95962,2.60435
-112.256,-112.274,-1.95955,2.59455
-112.256,-112.27,-1.95949,2.58475
-112.256,-112.267,-1.95944,2.57496
-112.988,-112.412,-1.96195,2.56515
-112.988,-112.527,-1.96396,2.55533
-112.988,-112.619,-1.96557,2.5455
-112.927,-112.681,-1.96665,2.53566
-112.927,-112.73,-1.96751,2.52583
-112.927,-112.769,-1.96819,2.51599
-112.988,-112.813,-1.96896,2.50614
-112.988,-112.848,-1.96957,2.49629
-111.89,-112.656,-1.96622,2.48646
-111.89,-112.503,-1.96355,2.47664
-111.89,-112.381,-1.96141,2.46684
-108.659,-111.636,-1.94842,2.4571
-108.659,-111.041,-1.93802,2.44741
-108.659,-110.564,-1.92971,2.43776
-106.402,-109.732,-1.91518,2.42818
-106.402,-109.066,-1.90356,2.41866
-106.402,-108.533,-1.89426,2.40919
-103.11,-107.449,-1.87533,2.39982
-103.11,-106.581,-1.86019,2.39051
-102.378,-105.74,-1.84552,2.38129
-102.378,-105.068,-1.83378,2.37212
-102.378,-104.53,-1.82439,2.363
-102.378,-104.099,-1.81688,2.35391
-101.707,-103.621,-1.80853,2.34487
-101.707,-103.238,-1.80185,2.33586
-101.951,-102.981,-1.79736,2.32687
-101.951,-102.775,-1.79376,2.3179
-101.951,-102.61,-1.79089,2.30895
-102.561,-102.6,-1.79071,2.3
-102.561,-102.592,-1.79058,2.29104
-102.561,-102.586,-1.79047,2.28209
-104.573,-102.984,-1.7974,2.2731
-104.573,-103.301,-1.80295,2.26409
-106.159,-103.873,-1.81292,2.25502
-106.159,-104.33,-1.8209,2.24592
-106.159,-104.696,-1.82729,2.23678
-105.854,-104.927,-1.83133,2.22763
-105.854,-105.113,-1.83456,2.21845
-104.939,-105.078,-1.83395,2.20928
-104.939,-105.05,-1.83347,2.20012
-104.939,-105.028,-1.83308,2.19095
-102.927,-104.608,-1.82575,2.18182
-102.927,-104.272,-1.81988,2.17272
-102.927,-104.003,-1.81519,2.16365
-101.098,-103.422,-1.80505,2.15462
-101.098,-102.957,-1.79693,2.14564
-101.098,-102.585,-1.79044,2.13669
-98.8415,-101.836,-1.77738,2.1278
-98.8415,-101.237,-1.76692,2.11896
-98.4146,-100.673,-1.75707,2.11018
-98.4146,-100.221,-1.74919,2.10143
-98.4146,-99.8598,-1.74288,2.09272
-97.5,-99.3879,-1.73465,2.08404
-97.5,-99.0103,-1.72806,2.0754
-97.5,-98.7082,-1.72278,2.06679
-95.5488,-98.0763,-1.71176,2.05823
-95.5488,-97.5708,-1.70293,2.04972
-95.5488,-97.1664,-1.69587,2.04124
-93.4146,-96.4161,-1.68278,2.03282
-93.4146,-95.8158,-1.6723,2.02446
-93.4146,-95.3355,-1.66392,2.01614
-91.8293,-94.6343,-1.65168,2.00788
-91.8293,-94.0733,-1.64189,1.99967
-91.8293,-93.6245,-1.63406,1.9915
-91.8293,-93.2654,-1.62779,1.98337
-90.6098,-92.7343,-1.61852,1.97527
-90.6098,-92.3094,-1.6111,1.96722
-90.6098,-91.9695,-1.60517,1.95919
-91.0366,-91.7829,-1.60191,1.95118
-91.0366,-91.6336,-1.59931,1.94319
-91.0366,-91.5142,-1.59722,1.9352
-90.9146,-91.3943,-1.59513,1.92722
-90.9146,-91.2984,-1.59346,1.91926
-90.6707,-91.1728,-1.59127,1.9113
-90.6707,-91.0724,-1.58951,1.90335
-90.6707,-90.9921,-1.58811,1.89541
-90.6707,-90.9278,-1.58699,1.88748
-88.6585,-90.474,-1.57907,1.87958
-88.6585,-90.1109,-1.57273,1.87172
-88.6585,-89.8204,-1.56766,1.86388
-86.7073,-89.1978,-1.5568,1.8561
-86.7073,-88.6997,-1.5481,1.84836
-86.2195,-88.2037,-1.53944,1.84066
-86.2195,-87.8068,-1.53252,1.833
-86.2195,-87.4894,-1.52698,1.82536
-86.2195,-87.2354,-1.52254,1.81775
-86.2195,-87.0322,-1.519,1.81015
-86.2195,-86.8697,-1.51616,1.80257
-87.3171,-86.9592,-1.51772,1.79498
-87.3171,-87.0307,-1.51897,1.78739
-87.3171,-87.088,-1.51997,1.77979
-89.3902,-87.5485,-1.52801,1.77215
-89.3902,-87.9168,-1.53444,1.76448
-89.3902,-88.2115,-1.53958,1.75678
-89.6341,-88.496,-1.54455,1.74906
-89.6341,-88.7237,-1.54852,1.74131
-89.6341,-88.9058,-1.5517,1.73355
-91.3415,-89.3929,-1.5602,1.72575
-91.3415,-89.7826,-1.567,1.71792
-91.3415,-90.0944,-1.57244,1.71006
-91.4634,-90.3682,-1.57722,1.70217
-91.4634,-90.5872,-1.58105,1.69427
-91.4634,-90.7625,-1.5841,1.68634
-90.1829,-90.6466,-1.58208,1.67843
-89.6951,-90.4563,-1.57876,1.67054
-89.6951,-90.304,-1.5761,1.66266
-89.6951,-90.1823,-1.57398,1.65479
-88.4146,-89.8287,-1.56781,1.64695
-88.4146,-89.5459,-1.56287,1.63914
-88.4146,-89.3197,-1.55892,1.63134
-88.4146,-89.1387,-1.55576,1.62356
-82.2561,-87.7621,-1.53174,1.6159
-80.5488,-86.3195,-1.50656,1.60837
-80.5488,-85.1653,-1.48642,1.60094
-80.5488,-84.242,-1.4703,1.59359
-75.1829,-82.4302,-1.43868,1.58639
-75.1829,-80.9807,-1.41338,1.57933
-75.1829,-79.8212,-1.39314,1.57236
-71.2195,-78.1008,-1.36312,1.56555
-71.2195,-76.7246,-1.3391,1.55885
-71.2195,-75.6236,-1.31988,1.55225
-68.3537,-74.1696,-1.2945,1.54578
-68.3537,-73.0064,-1.2742,1.53941
-68.3537,-72.0759,-1.25796,1.53312
-67.1341,-71.0875,-1.24071,1.52691
-67.1341,-70.2968,-1.22691,1.52078
-67.1341,-69.6643,-1.21587,1.5147
-68.4146,-69.4144,-1.21151,1.50864
-68.4146,-69.2144,-1.20802,1.5026
-68.4146,-69.0545,-1.20523,1.49658
-70.5488,-69.3533,-1.21044,1.49052
-70.5488,-69.5924,-1.21462,1.48445
-70.5488,-69.7837,-1.21796,1.47836
-73.2317,-70.4733,-1.22999,1.47221
-73.2317,-71.025,-1.23962,1.46601
-73.2317,-71.4663,-1.24732,1.45978
-74.6341,-72.0999,-1.25838,1.45349
-74.6341,-72.6067,-1.26723,1.44715
-74.6341,-73.0122,-1.2743,1.44078
-74.4512,-73.3,-1.27933,1.43438
-74.4512,-73.5303,-1.28335,1.42796
-74.4512,-73.7145,-1.28656,1.42153
-73.6585,-73.7033,-1.28636,1.4151
-73.6585,-73.6943,-1.28621,1.40867
-73.6585,-73.6872,-1.28608,1.40224
-72.9268,-73.5351,-1.28343,1.39582
-72.9268,-73.4134,-1.28131,1.38941
-72.9268,-73.3161,-1.27961,1.38302
-72.5,-73.1529,-1.27676,1.37663
-72.5,-73.0223,-1.27448,1.37026
-72.5,-72.9179,-1.27266,1.3639
-71.5854,-72.6514,-1.26801,1.35756
-71.5854,-72.4382,-1.26428,1.35124
-71.5854,-72.2676,-1.26131,1.34493
-69.878,-71.7897,-1.25297,1.33866
-69.878,-71.4074,-1.24629,1.33243
-69.878,-71.1015,-1.24096,1.32623
-67.1951,-70.3202,-1.22732,1.32009
-67.1951,-69.6952,-1.21641,1.31401
-67.1951,-69.1952,-1.20768,1.30797
-63.5976,-68.0757,-1.18814,1.30203
-63.5976,-67.18,-1.17251,1.29617
-63.5976,-66.4635,-1.16001,1.29037
-63.5976,-65.8903,-1.15,1.28462
-58.8415,-64.4806,-1.1254,1.27899
-58.8415,-63.3527,-1.10571,1.27346
-58.8415,-62.4505,-1.08997,1.26801
-55.6098,-61.0823,-1.06609,1.26268
-55.6098,-59.9878,-1.04699,1.25745
-54.3293,-58.8561,-1.02723,1.25231
-54.3293,-57.9507,-1.01143,1.24725
-54.3293,-57.2265,-0.99879,1.24226
-53.7195,-56.5251,-0.986548,1.23733
-53.7195,-55.964,-0.976755,1.23244
-53.7195,-55.5151,-0.968921,1.2276
-53.7195,-55.156,-0.962653,1.22279
-53.4146,-54.8077,-0.956575,1.218
-53.4146,-54.5291,-0.951712,1.21324
-53.4146,-54.3062,-0.947822,1.2085
-52.7439,-53.9937,-0.942368,1.20379
-52.7439,-53.7438,-0.938006,1.1991
-52.7439,-53.5438,-0.934515,1.19443
-51.8293,-53.2009,-0.928531,1.18979
-51.8293,-52.9266,-0.923743,1.18517
-51.8293,-52.7071,-0.919913,1.18057
-49.878,-52.1413,-0.910037,1.17602
-49.878,-51.6886,-0.902137,1.17151
-49.878,-51.3265,-0.895817,1.16703
-49.3902,-50.9393,-0.889058,1.16258
-49.3902,-50.6295,-0.883651,1.15817
-49.3902,-50.3816,-0.879325,1.15377
-49.3902,-50.1833,-0.875865,1.14939
-49.3902,-50.0247,-0.873096,1.14502
-49.3902,-49.8978,-0.870881,1.14067
-49.6341,-49.8451,-0.869961,1.13632
-49.6341,-49.8029,-0.869225,1.13197
-49.6341,-49.7692,-0.868636,1.12763
-49.6341,-49.7422,-0.868164,1.12329
-49.6341,-49.7205,-0.867787,1.11895
-49.6341,-49.7033,-0.867486,1.11461
-50.1829,-49.7992,-0.86916,1.11027
-50.1829,-49.8759,-0.870499,1.10592
-50.1829,-49.9373,-0.871571,1.10156
-50.3659,-50.023,-0.873067,1.09719
-50.3659,-50.0916,-0.874263,1.09282
-50.3659,-50.1465,-0.875221,1.08844
-51.0366,-50.3245,-0.878328,1.08405
-51.0366,-50.4669,-0.880814,1.07965
-51.0366,-50.5808,-0.882802,1.07524
-52.0732,-50.8793,-0.888011,1.0708
-52.2561,-51.1547,-0.892817,1.06633
-52.2561,-51.375,-0.896662,1.06185
-52.2561,-51.5512,-0.899738,1.05735
-52.439,-51.7287,-0.902837,1.05283
-52.439,-51.8708,-0.905316,1.04831
-52.439,-51.9844,-0.9073,1.04377
-52.439,-52.0754,-0.908887,1.03923
-51.5854,-51.9774,-0.907176,1.03469
-51.5854,-51.899,-0.905808,1.03016
-50.6707,-51.6533,-0.90152,1.02565
-50.6707,-51.4568,-0.898091,1.02116
-50.6707,-51.2996,-0.895347,1.01669
-49.878,-51.0153,-0.890385,1.01224
-49.878,-50.7878,-0.886415,1.0078
-49.878,-50.6059,-0.883239,1.00339
-49.878,-50.4603,-0.880699,0.998984
-49.3902,-50.2463,-0.876963,0.994599
-49.3902,-50.0751,-0.873975,0.990229
-49.3902,-49.9381,-0.871585,0.985871
-50.3659,-50.0237,-0.873078,0.981506
-50.3659,-50.0921,-0.874272,0.977135
-50.3659,-50.1469,-0.875228,0.972758
-50.2439,-50.1663,-0.875566,0.968381
-50.2439,-50.1818,-0.875837,0.964001
-49.3293,-50.0113,-0.872862,0.959637
-49.3293,-49.8749,-0.870481,0.955285
-49.3293,-49.7658,-0.868576,0.950942
-49.3293,-49.6785,-0.867053,0.946606
-49.3293,-49.6086,-0.865834,0.942277
-49.3293,-49.5528,-0.864859,0.937953
-49.3293,-49.5081,-0.864079,0.933633
-48.2927,-49.265,-0.859836,0.929333
-48.2927,-49.0705,-0.856442,0.925051
-48.2927,-48.915,-0.853727,0.920783
-47.622,-48.6564,-0.849214,0.916537
-47.622,-48.4495,-0.845603,0.912309
-47.622,-48.284,-0.842714,0.908095
-45.9146,-47.8101,-0.834444,0.903923
-45.9146,-47.431,-0.827827,0.899784
-43.4146,-46.6277,-0.813807,0.895715
-43.4146,-45.9851,-0.802592,0.891702
-43.4146,-45.471,-0.793619,0.887734
-43.4146,-45.0597,-0.786441,0.883801
-40.3659,-44.121,-0.770056,0.879951
-40.3659,-43.3699,-0.756948,0.876166
-40.3659,-42.7691,-0.746462,0.872434
-39.3902,-42.0933,-0.734668,0.868761
-39.3902,-41.5527,-0.725232,0.865134
-39.3902,-41.1202,-0.717683,0.861546
-41.2805,-41.1523,-0.718243,0.857955
-41.2805,-41.1779,-0.71869,0.854361
-46.4634,-42.235,-0.73714,0.850676
-46.4634,-43.0807,-0.7519,0.846916
-50.3659,-44.5377,-0.77733,0.84303
-50.3659,-45.7034,-0.797674,0.839041
-50.3659,-46.6359,-0.813949,0.834971
-55.4878,-48.4062,-0.844848,0.830747
-55.4878,-49.8226,-0.869568,0.826399
-55.4878,-50.9556,-0.889343,0.821953
-59.0854,-52.5816,-0.917721,0.817364
-59.0854,-53.8823,-0.940424,0.812662
-59.0854,-54.9229,-0.958586,0.807869
-62.3171,-56.4018,-0.984396,0.802947
-62.3171,-57.5848,-1.00504,0.797922
-62.3171,-58.5313,-1.02156,0.792814
-63.5976,-59.5445,-1.03925,0.787618
-63.5976,-60.3551,-1.0534,0.782351
-63.5976,-61.0036,-1.06471,0.777027
-64.5732,-61.7175,-1.07717,0.771641
-64.5732,-62.2887,-1.08714,0.766206
-64.5732,-62.7456,-1.09512,0.76073
-65.061,-63.2086,-1.1032,0.755214
-65.061,-63.5791,-1.10966,0.749666
-65.061,-63.8755,-1.11484,0.744091
-63.9634,-63.8931,-1.11514,0.738516
-63.9634,-63.9071,-1.11539,0.732939
-63.9634,-63.9184,-1.11559,0.727361
-63.1707,-63.7689,-1.11298,0.721796
-63.1707,-63.6492,-1.11089,0.716242
-63.1707,-63.5535,-1.10922,0.710695
-62.7439,-63.3916,-1.10639,0.705164
-62.7439,-63.2621,-1.10413,0.699643
-62.7439,-63.1584,-1.10232,0.694131
-64.5732,-63.4414,-1.10726,0.688595
-64.5732,-63.6677,-1.11121,0.683039
-64.5732,-63.8488,-1.11437,0.677467
-67.378,-64.5547,-1.12669,0.671834
-67.378,-65.1193,-1.13655,0.666151
-67.378,-65.5711,-1.14443,0.660429
-70,-66.4569,-1.15989,0.654629
-70,-67.1655,-1.17226,0.648768
-70,-67.7324,-1.18215,0.642857
-71.2805,-68.442,-1.19454,0.636884
-71.2805,-69.0097,-1.20445,0.630862
-71.2805,-69.4639,-1.21237,0.6248
-70.6707,-69.7052,-1.21659,0.618717
-70.6707,-69.8983,-1.21996,0.612618
-70.6707,-70.0528,-1.22265,0.606504
-68.7805,-69.7984,-1.21821,0.600413
-68.7805,-69.5948,-1.21466,0.59434
-68.7805,-69.4319,-1.21182,0.588281
-68.7805,-69.3016,-1.20954,0.582233
-63.4756,-68.1364,-1.18921,0.576287
-63.4756,-67.2043,-1.17294,0.570423
-59.6951,-65.7024,-1.14672,0.564689
-59.6951,-64.501,-1.12575,0.55906
-59.6951,-63.5398,-1.10898,0.553515
-52.7439,-61.3806,-1.07129,0.548159
-52.7439,-59.6533,-1.04115,0.542953
-52.7439,-58.2714,-1.01703,0.537868
-50.061,-56.6293,-0.988368,0.532926
-50.061,-55.3156,-0.96544,0.528099
-50.061,-54.2647,-0.947098,0.523363
-48.1098,-53.0337,-0.925613,0.518735
-48.1098,-52.0489,-0.908425,0.514193
-48.1098,-51.2611,-0.894675,0.50972
-47.9878,-50.6064,-0.883249,0.505304
-47.9878,-50.0827,-0.874108,0.500933
-49.0244,-49.871,-0.870414,0.496581
-49.0244,-49.7017,-0.867459,0.492244
-49.0244,-49.5663,-0.865094,0.487918
-49.0854,-49.4701,-0.863416,0.483601
-49.0854,-49.3931,-0.862073,0.479291
-49.0854,-49.3316,-0.860998,0.474986
-49.5732,-49.3799,-0.861842,0.470677
-49.5732,-49.4186,-0.862516,0.466364
-49.5732,-49.4495,-0.863056,0.462049
-51.0976,-49.7791,-0.868809,0.457705
-51.0976,-50.0428,-0.873411,0.453338
-51.0976,-50.2537,-0.877093,0.448952
-54.5732,-51.1176,-0.892171,0.444491
-54.5732,-51.8087,-0.904233,0.43997
-54.5732,-52.3616,-0.913883,0.435401
-54.5732,-52.8039,-0.921602,0.430793
-59.6341,-54.17,-0.945444,0.426065
-59.6341,-55.2628,-0.964518,0.421243
-59.6341,-56.1371,-0.979777,0.416344
-62.1951,-57.3487,-1.00092,0.411339
-62.1951,-58.318,-1.01784,0.40625
-0.0609756,-46.6666,-0.814485,0.402178
-0.0609756,-37.3455,-0.651801,0.398919
-0.0609756,-29.8886,-0.521654,0.39631
0,-23.9108,-0.417323,0.394224
0,-19.1287,-0.333858,0.392555
0,-15.3029,-0.267087,0.391219
0,-12.2424,-0.213669,0.390151
-53.0488,-20.4036,-0.356111,0.38837
-53.0488,-26.9327,-0.470064,0.38602
-53.0488,-32.1559,-0.561226,0.383214
-52.6829,-36.2613,-0.632879,0.380049
-52.6829,-39.5456,-0.690201,0.376598
-52.6829,-42.1731,-0.736059,0.372918
-53.3537,-44.4092,-0.775087,0.369043
-53.3537,-46.1981,-0.806309,0.365011
-53.3537,-47.6292,-0.831286,0.360855
-54.8171,-49.0668,-0.856377,0.356573
-54.8171,-50.2168,-0.876449,0.352191
-54.8171,-51.1369,-0.892507,0.347728
-55.1829,-51.9461,-0.90663,0.343195
-55.1829,-52.5935,-0.917929,0.338605
-55.1829,-53.1114,-0.926968,0.33397
-55.7927,-53.6476,-0.936328,0.329289
-55.7927,-54.0766,-0.943815,0.32457
-55.7927,-54.4198,-0.949805,0.319821
-57.378,-55.0115,-0.960132,0.31502
-57.378,-55.4848,-0.968392,0.310178
-57.378,-55.8634,-0.975001,0.305303
-58.1098,-56.3127,-0.982842,0.300389
-58.1098,-56.6721,-0.989115,0.295443
-58.1098,-56.9596,-0.994133,0.290473
-56.8902,-56.9458,-0.993891,0.285503
-56.8902,-56.9347,-0.993697,0.280535
-56.8902,-56.9258,-0.993542,0.275567
-55,-56.5406,-0.98682,0.270633
-55,-56.2325,-0.981442,0.265726
-55,-55.986,-0.97714,0.26084
-53.8415,-55.5571,-0.969654,0.255992
-53.8415,-55.214,-0.963665,0.251173
-53.8415,-54.9395,-0.958875,0.246379
-488.902,-141.732,-2.47369,0.23401
-488.902,-211.166,-3.68554,0.215583
-488.902,-266.713,-4.65503,0.192308
-488.902,-311.151,-5.43061,0.165155
-53.4146,-259.604,-4.53094,0.1425
-53.4146,-218.366,-3.81121,0.123444
-53.4146,-185.376,-3.23542,0.107267
-52.9878,-158.898,-2.7733,0.0934002
-52.9878,-137.716,-2.4036,0.0813822
-52.9878,-120.77,-2.10784,0.070843
-52.2561,-107.068,-1.86868,0.0614996
-52.2561,-96.1053,-1.67735,0.0531128
-52.2561,-87.3354,-1.52429,0.0454914
-51.6463,-80.1976,-1.39971,0.0384928
-51.6463,-74.4874,-1.30005,0.0319926
-51.6463,-69.9192,-1.22032,0.025891
-51.7683,-66.289,-1.15696,0.0201062
-52.378,-63.5068,-1.1084,0.0145642
-52.378,-61.281,-1.06956,0.00921639
-52.378,-59.5004,-1.03848,0.00402399
-52.8049,-58.1613,-1.01511,-0.00105154
-52.8049,-57.09,-0.996409,-0.00603359
-52.8049,-56.233,-0.981451,-0.0109408
-51.9512,-55.3767,-0.966505,-0.0157734
-51.9512,-54.6916,-0.954548,-0.0205461
-51.9512,-54.1435,-0.944982,-0.025271
-49.0244,-53.1197,-0.927113,-0.0299066
-49.0244,-52.3006,-0.912818,-0.0344707
-49.0244,-51.6454,-0.901382,-0.0389776
-45.4878,-50.4139,-0.879888,-0.043377
-45.4878,-49.4286,-0.862693,-0.0476905
-45.4878,-48.6405,-0.848937,-0.0519352
-45.4878,-48.0099,-0.837932,-0.0561248
-40.5488,-46.5177,-0.811887,-0.0601843
-40.5488,-45.3239,-0.791052,-0.0641395
-37.622,-43.7835,-0.764167,-0.0679604
-37.622,-42.5512,-0.742659,-0.0716737
-37.622,-41.5654,-0.725452,-0.0753009
-35.7927,-40.4108,-0.705302,-0.0788274
-35.7927,-39.4872,-0.689182,-0.0822733
-35.7927,-38.7483,-0.676285,-0.0856548
-35.7927,-38.1572,-0.665968,-0.0889846
-34.6341,-37.4526,-0.653671,-0.092253
-34.6341,-36.8889,-0.643832,-0.0954721
-34.6341,-36.4379,-0.635962,-0.0986519
-35.7927,-36.3089,-0.63371,-0.10182
-35.7927,-36.2056,-0.631908,-0.10498
-35.7927,-36.1231,-0.630466,-0.108132
-37.8049,-36.4594,-0.636337,-0.111314
-37.8049,-36.7285,-0.641033,-0.114519
-37.8049,-36.9438,-0.644791,-0.117743
-43.1098,-38.177,-0.666314,-0.121075
-43.1098,-39.1635,-0.683533,-0.124492
-46.8902,-40.7089,-0.710504,-0.128045
-46.8902,-41.9451,-0.732081,-0.131705
-46.8902,-42.9342,-0.749343,-0.135452
-46.8902,-43.7254,-0.763152,-0.139268
-54.2683,-45.834,-0.799954,-0.143268
-54.2683,-47.5208,-0.829395,-0.147415
-54.2683,-48.8703,-0.852948,-0.151679
-57.7439,-50.645,-0.883923,-0.156099
-57.7439,-52.0648,-0.908702,-0.160642
-57.7439,-53.2006,-0.928526,-0.165285
-58.6585,-54.2922,-0.947578,-0.170023
-58.6585,-55.1655,-0.962819,-0.174837
-58.6585,-55.8641,-0.975012,-0.179712
-57.8049,-56.2522,-0.981787,-0.184621
-57.8049,-56.5628,-0.987207,-0.189557
-56.0976,-56.4697,-0.985583,-0.194485
-56.0976,-56.3953,-0.984284,-0.199406
